Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.0,199.217072,107.197647,148.088852,233.961411,205.735306,268.304901,116.681267,180.293274,209.522522,240.583389,96.229797,98.193985,148.136795,131.373138,126.418938,16.537737,10.931143,1.533097,81.807503,17.850618,260.645905,115.733482,110.476677,156.024261,297.794006
1.0,221.140457,127.13913,164.30867,207.091522,203.159363,315.111115,138.332626,198.296112,178.746658,222.994537,118.141762,105.286247,159.03627,121.001747,120.57769,15.499552,12.955219,1.526964,80.172165,16.910635,265.364868,114.14975,124.901077,150.772675,266.754639
1.0,250.686096,156.784363,167.498932,177.948547,203.341248,349.34256,174.436569,201.068085,158.98996,215.837555,133.311798,105.604538,166.481812,109.255119,119.727585,15.373394,14.287762,2.494549,78.620308,15.449342,277.886047,109.620834,151.715012,163.940155,231.385712
1.0,280.895447,192.275421,157.593597,157.417725,205.768448,361.12561,216.828552,190.351395,150.839859,216.084778,135.275681,98.662766,168.423691,100.200287,122.368874,15.476549,14.405985,4.887736,77.054047,13.734221,293.830353,99.466782,186.205856,190.217026,197.179642
1.0,302.926514,226.991211,140.368851,152.581223,210.539932,348.278748,254.813965,174.725739,149.159012,219.598129,124.000015,87.005798,165.567657,97.753944,126.336174,15.113596,13.182026,8.648359,75.570885,12.069268,304.605408,83.574036,219.223694,217.216629,169.389267
1.0,310.561768,253.179886,124.319954,164.36615,217.636795,315.775757,276.514465,164.95723,146.081085,221.932709,104.971756,73.883453,160.82811,104.040359,129.351334,14.130404,11.002179,13.023436,74.375633,10.639114,301.513428,65.092255,243.274857,235.879501,152.445221
1.0,301.192291,264.666656,114.890923,190.2388,225.862686,273.409698,274.956848,168.84877,137.330551,219.124084,86.347527,61.499519,158.199783,119.303024,129.368332,12.185622,8.523493,16.903801,73.812515,9.501908,279.397949,49.554588,253.273575,244.750046,148.800888
1.0,277.300537,257.915985,111.281792,228.028976,232.878632,232.161819,250.934204,186.127731,124.882439,209.348938,75.352608,50.737289,160.724365,142.417358,125.397644,10.264936,6.424109,19.373768,74.143036,8.670918,239.75351,40.939335,249.504822,249.7621,156.676666
1.0,244.454285,233.401382,109.82058,276.242218,235.473755,198.134232,212.774719,207.434479,115.354294,193.520813,74.624779,41.858047,168.520798,171.141373,118.071152,8.388823,5.025777,19.954044,75.096954,8.191116,188.721573,41.313549,240.350754,259.813812,169.823563
1.0,210.248383,197.545609,108.073746,329.640961,230.639725,172.703491,173.659958,220.149658,114.432617,174.328842,80.783073,35.534885,178.146011,200.982666,108.841904,7.347975,4.265632,18.742943,75.897057,8.145728,136.678406,50.42234,238.123505,278.688232,179.945114
1.0,182.235321,160.571991,106.995811,376.875305,217.564819,155.633652,144.661926,217.937195,123.735039,154.914383,88.284233,33.759663,184.50499,225.362564,98.989128,6.661051,3.974462,16.498249,75.495079,8.670153,97.859299,64.973022,253.636017,300.414673,180.862503
1.0,164.682617,131.704727,108.199051,404.626617,198.174118,144.869858,130.099243,204.086075,139.760925,137.474228,92.317604,37.625061,183.791367,237.782043,89.175507,6.600513,4.077793,14.193587,73.032707,9.988335,88.859703,80.967613,289.899475,313.376984,171.132156
1.0,160.657715,114.688263,110.865776,402.862061,176.278061,141.060196,126.98494,187.452042,154.673462,122.997009,92.340164,46.176632,175.817947,234.351547,79.867073,6.341088,4.659449,12.723888,68.193451,12.365582,121.471931,95.19252,338.805145,306.532471,153.870544
1.0,171.687469,108.682137,112.333664,368.958923,156.335159,146.775879,132.413788,177.458359,161.426422,112.232376,90.90419,57.605022,163.735947,214.87439,71.697914,6.086637,5.732376,12.312217,61.282486,15.861863,191.60434,106.286247,383.354736,275.674683,135.203552
1.0,194.440262,110.309517,109.269241,310.130615,142.307938,161.673157,146.72023,178.483582,157.130615,106.193275,89.23568,70.954475,151.605759,183.770187,65.803848,5.232369,7.080496,12.663216,53.022327,20.038454,280.971985,111.907097,403.793396,227.203262,121.96553
1.0,220.688919,115.702614,99.839119,241.035629,135.670593,182.151657,170.752731,188.684525,144.059784,105.882919,87.858391,85.164436,141.563629,148.538361,62.973824,4.177122,8.303514,13.137584,44.396698,24.078867,364.788452,111.113289,388.405884,174.753677,118.67569
1.0,239.753403,121.286255,85.150536,179.024734,134.958954,203.728241,202.546066,199.358078,127.08889,111.828072,87.493126,98.09671,132.562119,117.761818,63.424679,2.906275,9.022702,13.272307,36.587872,27.009672,424.83075,103.535805,339.203644,130.8647,125.502342
1.0,245.402237,127.010979,70.044456,138.268768,137.018692,224.080139,238.442322,199.049988,112.563179,123.189072,88.22419,107.388626,120.966972,98.881058,66.712891,2.001666,9.011487,12.84302,30.685759,28.144043,444.949097,91.574684,269.710236,101.032883,138.60437
1.0,236.493683,136.252457,60.707226,123.767464,138.068268,243.790268,275.57428,182.869797,106.308647,136.864655,89.68531,112.348969,104.966301,95.65715,71.635025,1.420127,8.396983,11.821197,27.285177,27.333101,422.930511,80.534164,199.691986,84.075905,152.483841
1.0,218.851547,153.732254,59.829494,130.753189,135.31691,262.747192,310.659729,154.302582,111.08757,148.343399,91.30674,114.939507,86.798698,106.746834,76.922249,1.337213,7.488188,10.278492,26.513596,25.163809,368.72525,74.69603,147.032944,77.502945,162.97261
1.0,198.342133,180.298203,65.474457,150.314301,128.281021,279.00058,337.423645,120.786934,125.95269,153.828461,91.802299,116.598511,69.851021,126.866615,82.094276,1.449611,6.606816,8.389348,27.769735,22.593031,301.754272,76.050102,119.64328,82.42572,168.234756
1.0,180.225464,211.530487,71.465775,172.151703,118.342789,286.612976,348.528534,88.993103,146.350281,152.247818,89.702545,117.274246,56.699219,147.983902,87.440483,1.735521,5.97866,6.435587,30.458315,20.774338,244.352051,83.922737,114.067947,99.96698,168.765228
1.0,169.457535,241.452148,72.661621,186.781876,108.306931,284.141754,344.766632,64.970261,165.16803,146.089355,85.078926,118.495422,49.033112,161.937225,94.020218,1.987761,5.669962,4.800386,33.856285,20.404354,210.209091,93.951103,119.64267,127.1614,165.955887
1.0,166.992081,266.316589,67.16819,188.012848,100.84568,269.36203,332.468445,50.603825,175.072205,139.685318,78.211884,122.695717,46.556732,163.198044,102.363335,2.149531,5.670019,3.693844,37.45755,21.425209,199.402222,102.074356,125.800621,155.429031,160.789627
1.0,167.926193,285.460419,56.385643,174.957901,97.154221,242.32077,318.890472,43.336044,172.158432,136.151276,70.169083,130.921585,47.532867,150.730011,111.373512,2.159189,6.015682,3.145776,41.078789,23.280869,201.318314,106.863968,127.908417,175.220078,153.460052
1.0,166.855133,300.286133,44.614086,152.102173,96.425331,206.638489,307.553925,41.673885,158.495087,135.524429,61.895973,140.721527,50.938999,128.680313,118.405762,2.052917,6.716295,3.091871,44.298504,25.214024,205.378998,107.975327,126.726006,180.893387,143.771133
1.0,162.895493,314.621155,37.156403,127.046654,96.510536,171.761795,300.372772,46.231548,140.556839,135.224503,54.833347,148.388474,56.776989,104.528404,120.496788,1.852292,7.614784,3.372589,46.303276,26.465813,202.99321,107.143173,122.828896,174.633881,132.004623
1.0,157.817413,329.920441,38.32386,106.783813,95.719658,146.690475,294.224121,57.330334,125.373138,132.509476,49.566933,149.767212,64.503357,85.595215,116.201019,1.602951,8.534565,3.761997,46.396301,26.608467,188.97583,108.013641,117.710686,164.423462,118.997894
1.0,155.553757,345.92395,48.239269,94.830475,93.808235,134.216034,283.436035,73.544235,116.929298,126.508469,45.199955,142.315063,72.203835,76.500328,106.711655,1.387081,9.279948,4.031547,44.429237,25.594353,165.227692,113.164223,113.056488,158.761383,106.04007
1.0,162.938583,358.989014,61.991928,90.657089,91.867111,132.139954,263.939056,91.620193,115.268936,118.389748,40.886791,126.516304,77.79306,77.659233,95.405304,1.268247,9.654348,4.076865,41.080845,23.744114,141.30014,121.814644,111.309059,162.216156,94.616035
1.0,186.07692,361.637726,73.099121,90.846596,91.479401,135.332672,234.576752,106.32653,118.089203,110.303368,37.079853,104.855804,78.900589,85.67205,85.852303,1.284012,9.531602,3.856398,37.757767,21.648539,128.867416,131.654144,113.570641,173.566589,85.418358
1.0,223.890228,345.180023,77.179207,92.582909,93.575302,137.767715,200.759247,112.692032,122.492699,103.596748,36.033482,83.388687,74.622017,96.321564,80.015877,1.368804,9.049067,3.386875,35.969051,19.923462,133.722931,139.843277,120.327011,186.92337,78.140884
1.0,271.130676,307.677277,73.3284,95.454323,98.065201,136.603821,171.737442,107.59156,127.272942,98.069313,39.594578,69.041115,66.422165,106.919426,77.498772,1.591439,8.711091,2.796919,36.651894,18.902281,154.069534,146.09465,131.611069,195.189346,71.779488
1.0,318.83548,258.787903,65.013405,99.981781,103.740334,132.814224,158.971954,94.859825,135.138519,92.944557,47.729763,66.262276,59.038589,116.434479,75.929581,2.035682,9.052872,2.279971,39.90942,18.406729,183.154648,152.787292,147.928452,196.891586,65.818207
1.0,354.673187,214.619675,60.490906,106.66156,108.93396,129.806946,170.796295,87.578163,149.807312,88.292252,59.138035,75.96122,58.25116,124.262802,72.476639,2.890238,10.237539,1.982331,45.239285,18.073109,213.266083,162.363617,167.402649,198.011261,61.047306
1.0,369.171967,190.559265,68.870201,115.361572,112.159714,129.845108,203.500168,100.676575,171.884262,86.155823,71.434837,94.593254,67.036133,129.875031,65.844482,4.208366,11.891103,1.943966,51.746723,17.614288,236.692352,174.531555,184.786835,206.672485,59.481411
1.0,358.545471,193.498352,96.247429,125.684036,112.910072,132.203842,242.169067,141.441422,196.2966,88.568779,81.750893,114.896713,83.778809,132.950958,56.675808,5.995666,13.311415,2.144756,58.268188,16.596649,247.879623,187.944031,194.434479,226.872711,62.949669
1.0,325.577576,218.021225,143.038254,136.347305,111.510925,135.386093,268.748688,205.16687,214.857788,96.345108,88.635201,129.66423,102.539139,133.8311,47.13541,8.238933,13.91331,2.663441,64.197586,14.983142,246.262512,201.14592,195.073349,256.084137,71.775551
1.0,279.137238,250.544189,200.773209,146.771957,109.250687,137.631638,270.010803,275.391144,220.993546,108.860756,92.962242,134.816254,116.39315,133.990601,39.758144,10.82142,13.468019,3.605046,69.887123,13.131226,234.073959,211.180374,191.161514,287.667084,84.608536
1.0,231.2789,275.892761,254.360062,157.119431,107.659836,138.989349,243.097061,330.700348,213.202759,124.099915,97.26532,130.207443,120.733788,135.562729,36.071522,13.501823,12.197719,5.236694,75.958839,11.410237,213.829407,214.535446,190.312958,314.509583,99.573494
1.0,192.111771,286.909882,289.863831,167.851425,108.343887,140.942123,198.637573,355.845459,195.710526,138.961426,102.924194,119.235786,115.442055,141.617477,36.023666,15.966674,10.618548,7.783604,82.740288,10.156673,187.540649,208.047592,198.624802,330.50824,115.257576
1.0,166.230652,289.571686,299.53302,178.063416,112.46785,143.192307,156.884979,345.34671,175.76329,150.818298,109.205673,105.567131,102.395279,154.475571,39.279613,17.92605,9.201181,11.204396,89.636932,9.430964,158.607056,190.500244,215.013412,331.995514,130.824692
1.0,151.400787,300.863617,287.523987,185.725693,120.442566,142.448792,138.339966,305.806915,160.623932,158.489151,113.988579,92.493462,84.703972,173.303909,45.758575,19.12966,8.312987,14.983685,95.253265,8.942859,134.415787,163.744415,230.421677,318.177826,145.538193
1.0,140.207275,334.387146,267.235107,189.390381,131.412277,135.498596,153.998138,253.838409,155.023483,162.306915,115.172951,82.950539,66.53347,193.531281,54.99361,19.339678,8.263513,18.317472,98.148163,8.454789,123.550858,134.148758,236.090927,292.200623,158.162979
1.0,126.327377,387.298462,254.20932,189.559113,142.650421,122.226341,198.870895,207.281113,158.603622,163.322861,112.051514,78.922195,52.15192,208.53714,65.561096,18.770626,9.214717,20.548496,97.622421,7.969609,132.248062,111.61132,230.827026,263.05191,166.885254
1.0,109.77475,444.151947,259.707001,188.977539,150.563812,108.523552,256.536682,180.330444,166.690536,162.393234,106.811493,82.252083,44.953705,212.829681,75.196541,17.803955,11.087409,21.372505,94.033463,7.66094,159.989502,108.411263,222.387802,242.985107,169.665359
1.0,97.749748,482.50708,282.370911,190.776291,152.447906,102.347,308.215546,179.460052,173.369232,159.955383,101.852463,93.889824,46.100105,204.170883,81.54921,17.145128,13.69635,21.150856,88.649643,7.719491,198.841858,134.87822,220.831467,242.016418,165.157593
1.0,99.758804,487.213806,314.214142,196.041962,147.751495,107.74794,342.287842,205.079987,174.622543,155.986877,98.943985,112.133041,53.832954,184.088989,83.332787,16.996672,16.403204,20.849787,82.991669,8.138217,238.877792,190.877747,230.343155,260.642822,154.027573
1.0,117.901672,456.453461,344.869019,204.002136,138.501892,121.09034,355.858643,252.638123,169.921387,150.298859,98.049217,131.487076,64.010323,157.299271,80.755829,17.371487,18.331148,21.521101,78.222542,8.694414,271.670837,260.823517,243.288116,290.384918,139.527618
1.0,147.728973,403.130371,365.523102,213.841507,128.404541,134.464294,352.085754,310.538116,161.905899,143.055191,97.866165,144.596054,71.579201,130.771255,75.534546,17.81321,18.9044,23.626684,74.772606,9.100483,292.410095,320.360168,245.629715,318.753265,126.523781
1.0,180.465836,347.389923,369.977325,226.222031,121.489937,141.047928,336.304962,360.015411,155.052628,135.099701,97.023872,146.082657,72.492081,111.802078,70.525734,18.057941,17.977285,26.764086,72.306046,9.080556,299.165527,349.19101,226.14093,334.20813,119.628975
1.0,208.204453,304.521698,357.116577,241.838684,120.980453,139.522507,313.102844,382.151215,152.634445,127.532318,94.342079,135.438004,65.723534,104.886818,68.15863,17.678509,15.84479,29.758442,70.410606,8.619726,292.483368,340.588776,185.626968,331.001038,121.259972
1.0,228.304581,279.833191,326.65799,260.43045,128.632324,132.827789,283.703796,365.063721,156.419678,122.422768,88.99572,116.687607,54.316151,110.426559,69.44706,16.532433,13.134503,31.26862,69.21048,7.96394,275.476746,304.003387,136.11142,311.290344,130.906998
1.0,241.665756,265.302795,281.06781,280.043823,144.360703,125.243996,247.136108,312.489136,165.89209,121.746529,81.129707,95.997002,44.768177,125.620514,73.626305,14.715814,10.590193,30.386578,69.312561,7.389666,252.316498,259.057312,93.902885,283.490112,145.609894
1.0,250.492554,247.587204,227.00116,295.694397,166.144745,122.235725,204.580322,241.23262,178.067337,126.288437,71.835526,80.64637,43.707417,145.487976,79.262199,12.529225,8.674494,27.113352,71.161629,7.120246,226.69075,223.340576,70.190628,255.175827,162.092484
1.0,256.03653,219.490097,173.700256,301.573517,190.504807,126.847946,161.665771,172.286697,190.566467,136.263245,62.54866,76.311783,54.393444,163.976898,85.957634,10.323514,7.623011,22.246925,74.39315,7.177918,200.939667,205.124008,65.812698,229.349487,179.243408
1.0,257.093231,183.319824,134.494965,293.903503,213.055313,137.220718,125.449265,124.150024,203.370987,151.272812,55.002113,81.807625,73.699379,176.082474,94.274864,8.371972,7.213224,16.94297,78.208603,7.438351,176.695602,199.722885,71.860161,205.687317,198.004898
1.0,250.991364,144.894012,119.941978,271.968811,229.252075,149.528305,102.86026,108.909195,216.854263,170.405899,51.128082,91.516136,96.02607,178.283249,104.442635,6.809393,7.009802,12.34106,81.652374,7.786645,154.800919,194.521133,77.940086,183.864609,219.283096
1.0,237.840958,111.566002,128.732361,242.270264,235.750137,161.252518,100.300026,125.893715,230.457596,192.23613,51.055878,100.790932,115.873474,169.839096,115.380478,5.690497,6.686338,9.26215,83.866928,8.13655,134.860825,181.931274,80.425018,164.660706,242.016647
1.0,220.168152,87.990196,150.263474,214.832108,232.169739,171.117355,119.763687,165.375153,240.219376,214.162399,53.172642,107.108391,129.566513,153.655823,124.84304,5.092296,6.162484,8.043454,84.336952,8.475424,115.179901,163.919418,79.974289,149.731934,262.843536
1.0,200.573853,77.121475,173.331268,199.289169,222.203766,178.115829,156.47789,212.656708,240.468796,232.633652,55.113483,110.83979,138.19603,136.867538,130.536758,5.084054,5.579853,8.697123,83.094429,8.869481,94.422943,149.449203,81.207825,140.465149,277.276001
1.0,180.415802,76.378662,194.41095,201.548401,212.047104,180.332901,197.211975,252.711014,227.471558,243.96524,54.057629,112.323151,144.874954,126.925652,131.437271,5.517872,5.124618,10.928818,80.738419,9.405912,76.106812,147.394058,88.476532,136.707687,281.792694
1.0,159.415253,80.896324,216.147858,221.93103,206.872803,177.990311,226.155914,275.745728,202.401871,245.24176,49.101913,111.637161,152.399628,128.807541,128.399094,6.094188,4.978428,14.106856,78.176529,10.108911,67.124168,161.031876,102.257896,136.260025,275.670685
1.0,138.093781,87.710747,239.718903,254.468445,208.094788,174.278351,232.304794,277.065277,173.357697,236.056839,41.488136,108.454918,160.789291,143.776764,123.738724,6.444641,5.205731,17.512262,76.406517,10.885428,72.828842,185.611008,118.480141,136.694565,261.239288
1.0,120.318497,97.242126,262.235016,289.765808,212.704422,172.058594,212.355911,257.028839,152.544586,218.937637,33.393337,101.983009,166.56189,168.884491,120.170761,6.301075,5.706856,20.278275,76.054321,11.497999,90.922546,209.767242,131.43512,136.706924,242.644592
1.0,111.458504,110.999016,275.760803,320.638306,215.549835,173.623779,173.491043,221.908539,152.843994,198.251907,27.520828,92.406326,164.337341,198.036636,119.044128,5.625689,6.33394,21.685802,77.145447,11.680481,114.390976,220.796204,135.636887,136.361282,223.645737
1.0,112.971191,128.079926,272.207092,345.578064,212.782288,178.535706,129.283005,180.067093,181.78157,178.672134,25.773104,81.688179,151.645615,224.247757,119.436272,4.683527,6.961055,21.299604,78.793167,11.23387,136.853043,211.709091,128.989807,136.414948,206.029968
1.0,121.462845,144.760666,246.296753,368.588135,204.116608,183.352921,94.738091,140.013138,237.364014,163.703079,28.651304,73.730141,130.575073,242.139725,119.27256,3.993352,7.551959,19.160082,79.684731,10.15798,155.210999,184.369339,113.119247,137.624405,191.025558
1.0,131.648972,155.144684,200.358383,393.526154,192.6483,185.273453,79.037506,107.238762,307.003967,155.925262,35.460342,72.363594,107.874504,249.27916,117.439514,3.884667,8.162396,15.862045,78.811142,8.6482,169.567627,149.583847,94.646111,140.645859,180.992447
1.0,138.643723,154.609268,145.473099,419.559265,182.851532,182.853394,81.295349,81.849358,370.987,156.868698,45.190598,79.033707,89.583549,244.812347,114.70031,4.449892,8.90209,12.29311,76.592407,7.037949,179.634415,119.433083,78.83242,144.74527,178.572281
1.0,139.77597,144.984955,96.804001,441.139709,177.775604,176.819885,93.460609,63.062386,411.893311,166.689072,57.473934,90.639725,79.777321,229.851837,112.730003,5.59201,9.884151,9.098041,75.178711,5.68833,184.103943,102.324165,69.471313,149.498856,184.409576
1.0,137.564468,134.295303,67.884186,452.326874,178.1595,170.799988,105.368629,50.315781,421.713074,184.046997,72.540474,100.966225,78.047607,207.942535,112.846786,7.069984,11.106042,6.935887,77.261963,4.820481,181.539764,101.725891,67.44799,156.642868,196.484238
1.0,138.943954,133.212845,61.616375,453.178589,181.80928,170.128448,110.850288,44.448612,403.990021,204.257492,91.024689,105.120621,82.180641,185.391708,114.96994,8.661173,12.460126,5.880082,84.072273,4.510489,173.464111,114.51104,69.67984,169.484665,209.78241
1.0,152.546951,148.205475,73.528763,453.555939,185.827499,177.356827,109.152672,46.215946,372.62616,221.252838,112.980057,101.629471,89.556694,170.420105,118.007942,10.225331,13.921958,5.567008,94.195374,4.653446,164.427048,132.765106,71.04361,191.915955,218.524643
1.0,184.427734,180.152863,97.149384,465.995422,187.711517,190.673462,105.882187,53.266716,344.508484,230.036011,137.640808,98.161621,99.012199,169.327118,120.668594,11.757464,15.89178,5.563642,103.965492,5.022553,161.139038,152.035858,69.286766,224.837143,218.728638
1.0,232.421783,225.14505,128.353973,496.655701,186.589386,204.216049,109.826775,62.387886,331.464874,228.947937,163.628555,108.348099,110.378395,182.165878,122.303848,13.193604,18.902576,5.501898,109.359512,5.378578,170.38974,172.797699,65.346672,264.09137,210.23642
1.0,284.504547,273.743591,162.182617,541.336426,182.1819,210.809433,129.859222,70.793381,333.991974,219.705917,187.593979,141.294922,123.633621,204.103394,122.890121,14.576254,23.223536,5.215971,108.277023,5.557684,194.718414,198.084671,63.22438,303.10437,196.067856
1.0,324.725372,313.472778,190.657288,588.223755,175.452087,206.268097,169.386124,76.674187,342.67157,206.615662,204.186539,194.342606,137.194702,226.866974,123.194244,15.78607,28.496462,4.741853,101.93383,5.52339,230.668137,231.639114,66.882057,336.086823,180.341965
1.0,339.00589,332.264526,206.995316,623.650879,168.263336,190.709274,223.734314,78.195114,344.258911,194.412201,208.331955,252.67218,149.26236,242.535202,124.069435,16.621967,33.933067,4.202593,93.988289,5.353371,269.741089,270.552673,78.483864,359.259277,166.187225
1.0,323.220734,325.412231,211.25824,637.234253,162.501953,169.787918,280.636902,79.477234,330.157166,186.288803,198.957245,296.178162,161.375504,247.56488,125.339363,17.189558,38.536316,3.828085,88.488853,5.216566,303.99649,306.664886,97.955345,370.750671,154.388336
1.0,285.095001,297.877228,210.021072,626.180847,159.516296,149.382538,324.291473,84.015213,302.996399,182.51059,179.715485,310.04892,174.084488,242.448105,125.800667,17.770679,41.411686,3.788767,87.342682,5.281004,331.823364,332.124695,121.836937,371.54657,143.830917
1.0,239.87439,264.073761,213.500122,599.694946,159.894943,131.725403,342.060089,92.638924,274.77832,181.085526,157.654266,292.952393,185.5401,231.260559,124.321777,18.375284,42.108093,4.252273,89.476395,5.590397,352.864594,342.549561,144.614838,366.637482,133.409149
1.0,204.334213,244.649918,231.302139,573.001038,163.065475,118.144997,332.233978,104.190826,258.076355,179.216187,139.166824,258.256592,193.095535,218.526642,120.812088,18.979109,40.927994,5.735271,91.958878,6.073083,367.16803,341.756683,162.066833,363.564026,124.882828
1.0,189.167694,256.393524,263.913361,557.60553,166.876465,107.680962,302.269592,113.777229,257.91684,175.000412,128.141556,225.964081,193.813477,206.314148,116.530373,19.514652,38.777344,8.722294,92.343071,6.602394,375.856018,337.370819,173.149826,367.688416,121.877548
1.0,195.909393,303.641113,304.070862,553.365112,168.17392,100.345764,264.866974,116.299347,270.627686,167.932175,125.006119,211.400497,187.159424,193.744247,112.953941,19.757128,36.42561,13.353862,90.258476,7.057003,381.092102,336.692841,180.056961,380.868439,126.971825
1.0,215.876251,373.703094,337.864349,549.002747,164.801361,96.226868,230.589722,110.117371,287.535614,158.695541,127.364677,217.096634,176.991333,179.958435,110.626617,19.594509,34.048622,19.283154,87.388557,7.378705,381.486084,340.525269,185.260834,401.338837,140.182266
1.0,234.3284,440.690125,349.991089,528.845703,158.021484,95.121567,205.276505,100.567101,299.603882,148.884308,129.768951,230.063309,170.606323,167.200912,108.995186,18.866327,31.421217,24.89753,86.142792,7.562436,374.930817,343.446869,193.909241,425.120789,158.907425
1.0,243.100632,476.477264,336.685913,485.456146,152.326828,96.46154,189.819153,97.691719,302.032318,140.467896,130.066696,232.53862,174.130859,160.187881,107.301193,17.642778,28.443354,28.641577,88.086563,7.669755,362.004547,337.479034,212.249023,449.222137,178.710297
1.0,244.413635,464.424652,302.961121,423.367035,152.882462,100.756386,182.011917,110.68396,295.02356,134.871109,128.737564,214.886322,186.361496,163.911591,106.064674,16.132631,25.426508,30.096155,92.880959,7.775455,343.29303,317.506439,240.078796,468.549347,194.135132
1.0,247.328751,411.83255,257.154114,356.865723,161.93576,107.962517,177.627487,141.954529,280.871582,132.255051,126.882538,183.206619,199.270691,178.565796,106.891571,14.512511,22.808533,29.534203,98.341019,7.940802,317.89679,284.312622,270.342133,475.410187,200.259872
1.0,256.744415,345.684509,208.583374,307.240356,176.928726,116.271194,174.073547,184.461151,261.275696,131.292862,124.57267,154.170258,203.003876,199.599091,111.289009,12.956945,20.942123,27.30624,102.045372,8.22556,286.029083,244.204102,291.690247,467.069458,195.286942
1.0,269.625549,295.452881,171.493866,295.660431,191.874878,122.045662,171.102905,224.808914,237.652054,129.843048,122.243988,145.629532,194.198242,221.872589,119.831978,11.761569,20.047539,24.509457,103.148819,8.675457,249.089478,204.183975,295.388611,452.438263,181.624054
1.0,278.708771,279.212616,159.352646,327.977234,200.339325,123.641403,171.440506,250.223343,212.83577,126.002777,119.881653,165.430511,177.407181,241.070267,131.443375,11.072987,19.9737,23.071953,102.362755,9.300615,212.874146,168.652969,279.015594,444.74881,164.494003
1.0,276.320801,296.271179,173.107681,394.065521,198.093185,121.71701,178.668686,256.325317,191.455994,118.78141,116.300659,205.98703,161.302078,253.796265,142.906677,10.683588,20.295938,23.478922,101.098976,10.037481,186.246765,139.090317,248.95668,452.213318,149.334198
1.0,259.771576,330.4328,208.165405,473.076385,185.270752,118.464737,194.475189,248.442047,178.4879,108.783577,110.653847,248.213516,153.166077,257.968231,149.580627,10.384192,20.502405,25.002464,100.750458,10.734728,175.121399,114.43914,216.785416,472.10968,139.376907
1.0,233.540634,359.375092,255.968246,542.778931,166.107239,115.972206,217.194031,239.779755,177.508499,97.961533,102.340919,272.499451,156.076126,253.395859,147.770111,10.023,20.216364,26.963381,102.069328,11.19242,179.606445,96.906601,192.639801,491.863617,135.008194
1.0,207.146027,369.971283,302.875305,585.58136,146.917908,119.736977,242.528442,243.757339,186.337708,88.942108,91.490021,267.991425,165.909882,241.549973,137.306381,9.373394,19.345055,28.143694,104.73275,11.281736,193.607239,93.554482,182.596588,495.384186,135.338547
1.0,187.130783,358.424164,335.456635,591.225037,133.030609,135.128738,264.549255,265.408478,198.223541,84.219963,79.839493,236.67627,176.161896,224.504059,122.078957,8.52366,18.071424,27.674728,107.536598,11.046866,207.66153,109.567886,188.891312,470.357056,140.848877
1.0,173.436325,327.640747,342.869354,558.604187,127.246605,162.895477,277.94165,298.359955,206.594681,85.729126,68.00103,190.88588,181.302078,204.447632,107.863342,7.6255,16.66852,25.189957,108.991623,10.687486,217.734619,140.754578,207.829102,417.027435,152.721588
1.0,162.847717,285.678467,322.521149,495.998199,129.109833,199.665665,278.760803,329.62674,208.891541,93.767708,58.447124,146.254959,177.631042,183.064056,98.993988,7.023591,15.452201,21.424646,108.072556,10.421488,223.768219,176.08992,233.247757,348.524475,170.939682
1.0,152.154938,241.675919,281.137787,417.601898,135.725098,236.858231,264.505737,348.847382,206.020935,106.953186,52.222206,115.308899,164.889389,161.267838,96.931396,7.035823,14.784124,17.578104,104.390259,10.331028,228.470612,203.7005,259.974121,282.129608,193.84967
1.0,140.62735,205.131317,232.000885,340.206787,143.694565,264.96875,239.854996,354.891174,200.028732,123.656273,49.699181,103.472664,145.254379,139.897125,100.870438,7.620259,14.77239,14.386169,98.382721,10.334525,233.167969,216.740143,284.588074,231.378769,218.688858
1.0,133.045898,183.325806,189.565857,277.256653,150.198273,279.043152,217.20108,355.064056,193.451172,142.617981,50.314941,109.300865,122.821838,120.06424,108.669548,8.557222,15.22297,12.142982,91.077675,10.263783,236.445496,215.550308,304.260345,200.844925,243.48822
1.0,135.327164,182.710632,165.097,236.151215,154.797668,282.432343,216.309067,359.716919,188.047943,162.663452,53.663597,125.386131,102.82766,103.868851,117.846695,9.704023,15.902215,11.217373,83.73687,9.983209,232.905594,204.895203,319.427887,188.32489,267.461426
1.0,147.752823,203.400116,160.559692,216.613373,159.128952,282.164673,250.16423,371.376678,182.238602,182.161606,61.392189,142.508728,88.847214,96.307487,126.317955,10.866342,16.569452,11.337262,77.657265,9.5051,217.743729,190.163742,329.661682,187.303192,289.777832
1.0,163.375351,236.871811,169.210342,211.936218,166.015152,287.239594,316.38562,383.357208,173.322098,199.26268,74.707573,153.48497,81.469872,102.30439,133.437576,11.911762,17.078247,11.903433,73.813286,9.055596,190.66861,174.781967,331.657196,190.228729,308.153229
